interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_subunit_index,ligand_subunit_gene,n_ligand_subunits,ligand_is_complex,receptor_subunit_index,receptor_subunit_gene,n_receptor_subunits,receptor_is_complex
VTN_ITGAV_ITGB5,VTN,VTN,ITGAV_ITGB5,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB5),1,VTN,1,False,2,ITGB5,2,True
IBSP_ITGAV_ITGB5,BSP,IBSP,ITGAV_ITGB5,,,,,KEGG: hsa04512,ECM-Receptor,IBSP - (ITGAV+ITGB5),1,IBSP,1,False,1,ITGAV,2,True
IBSP_ITGAV_ITGB5,BSP,IBSP,ITGAV_ITGB5,,,,,KEGG: hsa04512,ECM-Receptor,IBSP - (ITGAV+ITGB5),1,IBSP,1,False,2,ITGB5,2,True
TNC_ITGAV_ITGB6,TENASCIN,TNC,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGAV+ITGB6),1,TNC,1,False,1,ITGAV,2,True
TNC_ITGAV_ITGB6,TENASCIN,TNC,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGAV+ITGB6),1,TNC,1,False,2,ITGB6,2,True
TNR_ITGAV_ITGB6,TENASCIN,TNR,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGAV+ITGB6),1,TNR,1,False,1,ITGAV,2,True
TNR_ITGAV_ITGB6,TENASCIN,TNR,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGAV+ITGB6),1,TNR,1,False,2,ITGB6,2,True
TNN_ITGAV_ITGB6,TENASCIN,TNN,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGAV+ITGB6),1,TNN,1,False,1,ITGAV,2,True
TNN_ITGAV_ITGB6,TENASCIN,TNN,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGAV+ITGB6),1,TNN,1,False,2,ITGB6,2,True
TNXB_ITGAV_ITGB6,TENASCIN,TNXB,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGAV+ITGB6),1,TNXB,1,False,1,ITGAV,2,True
TNXB_ITGAV_ITGB6,TENASCIN,TNXB,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGAV+ITGB6),1,TNXB,1,False,2,ITGB6,2,True
FN1_ITGAV_ITGB6,FN1,FN1,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB6),1,FN1,1,False,1,ITGAV,2,True
FN1_ITGAV_ITGB6,FN1,FN1,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB6),1,FN1,1,False,2,ITGB6,2,True
DSPP_ITGAV_ITGB6,DSPP,DSPP,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,DSPP - (ITGAV+ITGB6),1,DSPP,1,False,1,ITGAV,2,True
DSPP_ITGAV_ITGB6,DSPP,DSPP,ITGAV_ITGB6,,,,,KEGG: hsa04512,ECM-Receptor,DSPP - (ITGAV+ITGB6),1,DSPP,1,False,2,ITGB6,2,True
VTN_ITGAV_ITGB8,VTN,VTN,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB8),1,VTN,1,False,1,ITGAV,2,True
VTN_ITGAV_ITGB8,VTN,VTN,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB8),1,VTN,1,False,2,ITGB8,2,True
FN1_ITGAV_ITGB8,FN1,FN1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB8),1,FN1,1,False,1,ITGAV,2,True
FN1_ITGAV_ITGB8,FN1,FN1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB8),1,FN1,1,False,2,ITGB8,2,True
LAMA1_ITGAV_ITGB8,LAMININ,LAMA1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - (ITGAV+ITGB8),1,LAMA1,1,False,1,ITGAV,2,True
LAMA1_ITGAV_ITGB8,LAMININ,LAMA1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - (ITGAV+ITGB8),1,LAMA1,1,False,2,ITGB8,2,True
LAMA2_ITGAV_ITGB8,LAMININ,LAMA2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - (ITGAV+ITGB8),1,LAMA2,1,False,1,ITGAV,2,True
LAMA2_ITGAV_ITGB8,LAMININ,LAMA2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - (ITGAV+ITGB8),1,LAMA2,1,False,2,ITGB8,2,True
LAMA3_ITGAV_ITGB8,LAMININ,LAMA3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - (ITGAV+ITGB8),1,LAMA3,1,False,1,ITGAV,2,True
LAMA3_ITGAV_ITGB8,LAMININ,LAMA3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - (ITGAV+ITGB8),1,LAMA3,1,False,2,ITGB8,2,True
LAMA4_ITGAV_ITGB8,LAMININ,LAMA4,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - (ITGAV+ITGB8),1,LAMA4,1,False,1,ITGAV,2,True
LAMA4_ITGAV_ITGB8,LAMININ,LAMA4,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - (ITGAV+ITGB8),1,LAMA4,1,False,2,ITGB8,2,True
LAMA5_ITGAV_ITGB8,LAMININ,LAMA5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - (ITGAV+ITGB8),1,LAMA5,1,False,1,ITGAV,2,True
LAMA5_ITGAV_ITGB8,LAMININ,LAMA5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - (ITGAV+ITGB8),1,LAMA5,1,False,2,ITGB8,2,True
LAMB1_ITGAV_ITGB8,LAMININ,LAMB1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - (ITGAV+ITGB8),1,LAMB1,1,False,1,ITGAV,2,True
LAMB1_ITGAV_ITGB8,LAMININ,LAMB1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - (ITGAV+ITGB8),1,LAMB1,1,False,2,ITGB8,2,True
LAMB2_ITGAV_ITGB8,LAMININ,LAMB2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGAV+ITGB8),1,LAMB2,1,False,1,ITGAV,2,True
LAMB2_ITGAV_ITGB8,LAMININ,LAMB2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGAV+ITGB8),1,LAMB2,1,False,2,ITGB8,2,True
LAMB3_ITGAV_ITGB8,LAMININ,LAMB3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGAV+ITGB8),1,LAMB3,1,False,1,ITGAV,2,True
LAMB3_ITGAV_ITGB8,LAMININ,LAMB3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGAV+ITGB8),1,LAMB3,1,False,2,ITGB8,2,True
LAMC1_ITGAV_ITGB8,LAMININ,LAMC1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGAV+ITGB8),1,LAMC1,1,False,1,ITGAV,2,True
LAMC1_ITGAV_ITGB8,LAMININ,LAMC1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGAV+ITGB8),1,LAMC1,1,False,2,ITGB8,2,True
LAMC2_ITGAV_ITGB8,LAMININ,LAMC2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGAV+ITGB8),1,LAMC2,1,False,1,ITGAV,2,True
LAMC2_ITGAV_ITGB8,LAMININ,LAMC2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGAV+ITGB8),1,LAMC2,1,False,2,ITGB8,2,True
LAMC3_ITGAV_ITGB8,LAMININ,LAMC3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGAV+ITGB8),1,LAMC3,1,False,1,ITGAV,2,True
LAMC3_ITGAV_ITGB8,LAMININ,LAMC3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGAV+ITGB8),1,LAMC3,1,False,2,ITGB8,2,True
COL1A1_ITGAV_ITGB8,COLLAGEN,COL1A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGAV+ITGB8),1,COL1A1,1,False,1,ITGAV,2,True
COL1A1_ITGAV_ITGB8,COLLAGEN,COL1A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGAV+ITGB8),1,COL1A1,1,False,2,ITGB8,2,True
COL1A2_ITGAV_ITGB8,COLLAGEN,COL1A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGAV+ITGB8),1,COL1A2,1,False,1,ITGAV,2,True
COL1A2_ITGAV_ITGB8,COLLAGEN,COL1A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGAV+ITGB8),1,COL1A2,1,False,2,ITGB8,2,True
COL2A1_ITGAV_ITGB8,COLLAGEN,COL2A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGAV+ITGB8),1,COL2A1,1,False,1,ITGAV,2,True
COL2A1_ITGAV_ITGB8,COLLAGEN,COL2A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGAV+ITGB8),1,COL2A1,1,False,2,ITGB8,2,True
COL4A1_ITGAV_ITGB8,COLLAGEN,COL4A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGAV+ITGB8),1,COL4A1,1,False,1,ITGAV,2,True
COL4A1_ITGAV_ITGB8,COLLAGEN,COL4A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGAV+ITGB8),1,COL4A1,1,False,2,ITGB8,2,True
COL4A2_ITGAV_ITGB8,COLLAGEN,COL4A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGAV+ITGB8),1,COL4A2,1,False,1,ITGAV,2,True
COL4A2_ITGAV_ITGB8,COLLAGEN,COL4A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGAV+ITGB8),1,COL4A2,1,False,2,ITGB8,2,True
COL4A3_ITGAV_ITGB8,COLLAGEN,COL4A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGAV+ITGB8),1,COL4A3,1,False,1,ITGAV,2,True
COL4A3_ITGAV_ITGB8,COLLAGEN,COL4A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGAV+ITGB8),1,COL4A3,1,False,2,ITGB8,2,True
COL4A4_ITGAV_ITGB8,COLLAGEN,COL4A4,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGAV+ITGB8),1,COL4A4,1,False,1,ITGAV,2,True
COL4A4_ITGAV_ITGB8,COLLAGEN,COL4A4,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGAV+ITGB8),1,COL4A4,1,False,2,ITGB8,2,True
COL4A5_ITGAV_ITGB8,COLLAGEN,COL4A5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGAV+ITGB8),1,COL4A5,1,False,1,ITGAV,2,True
COL4A5_ITGAV_ITGB8,COLLAGEN,COL4A5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGAV+ITGB8),1,COL4A5,1,False,2,ITGB8,2,True
COL4A6_ITGAV_ITGB8,COLLAGEN,COL4A6,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGAV+ITGB8),1,COL4A6,1,False,1,ITGAV,2,True
COL4A6_ITGAV_ITGB8,COLLAGEN,COL4A6,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGAV+ITGB8),1,COL4A6,1,False,2,ITGB8,2,True
COL6A1_ITGAV_ITGB8,COLLAGEN,COL6A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGAV+ITGB8),1,COL6A1,1,False,1,ITGAV,2,True
COL6A1_ITGAV_ITGB8,COLLAGEN,COL6A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGAV+ITGB8),1,COL6A1,1,False,2,ITGB8,2,True
COL6A2_ITGAV_ITGB8,COLLAGEN,COL6A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGAV+ITGB8),1,COL6A2,1,False,1,ITGAV,2,True
COL6A2_ITGAV_ITGB8,COLLAGEN,COL6A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGAV+ITGB8),1,COL6A2,1,False,2,ITGB8,2,True
COL6A3_ITGAV_ITGB8,COLLAGEN,COL6A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGAV+ITGB8),1,COL6A3,1,False,1,ITGAV,2,True
COL6A3_ITGAV_ITGB8,COLLAGEN,COL6A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGAV+ITGB8),1,COL6A3,1,False,2,ITGB8,2,True
COL6A5_ITGAV_ITGB8,COLLAGEN,COL6A5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGAV+ITGB8),1,COL6A5,1,False,1,ITGAV,2,True
COL6A5_ITGAV_ITGB8,COLLAGEN,COL6A5,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGAV+ITGB8),1,COL6A5,1,False,2,ITGB8,2,True
COL6A6_ITGAV_ITGB8,COLLAGEN,COL6A6,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGAV+ITGB8),1,COL6A6,1,False,1,ITGAV,2,True
COL6A6_ITGAV_ITGB8,COLLAGEN,COL6A6,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGAV+ITGB8),1,COL6A6,1,False,2,ITGB8,2,True
COL9A1_ITGAV_ITGB8,COLLAGEN,COL9A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGAV+ITGB8),1,COL9A1,1,False,1,ITGAV,2,True
COL9A1_ITGAV_ITGB8,COLLAGEN,COL9A1,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGAV+ITGB8),1,COL9A1,1,False,2,ITGB8,2,True
COL9A2_ITGAV_ITGB8,COLLAGEN,COL9A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGAV+ITGB8),1,COL9A2,1,False,1,ITGAV,2,True
COL9A2_ITGAV_ITGB8,COLLAGEN,COL9A2,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGAV+ITGB8),1,COL9A2,1,False,2,ITGB8,2,True
COL9A3_ITGAV_ITGB8,COLLAGEN,COL9A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGAV+ITGB8),1,COL9A3,1,False,1,ITGAV,2,True
COL9A3_ITGAV_ITGB8,COLLAGEN,COL9A3,ITGAV_ITGB8,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGAV+ITGB8),1,COL9A3,1,False,2,ITGB8,2,True
LAMA1_ITGA6_ITGB4,LAMININ,LAMA1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - (ITGA6+ITGB4),1,LAMA1,1,False,1,ITGA6,2,True
LAMA1_ITGA6_ITGB4,LAMININ,LAMA1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - (ITGA6+ITGB4),1,LAMA1,1,False,2,ITGB4,2,True
LAMA2_ITGA6_ITGB4,LAMININ,LAMA2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - (ITGA6+ITGB4),1,LAMA2,1,False,1,ITGA6,2,True
LAMA2_ITGA6_ITGB4,LAMININ,LAMA2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - (ITGA6+ITGB4),1,LAMA2,1,False,2,ITGB4,2,True
LAMA3_ITGA6_ITGB4,LAMININ,LAMA3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - (ITGA6+ITGB4),1,LAMA3,1,False,1,ITGA6,2,True
LAMA3_ITGA6_ITGB4,LAMININ,LAMA3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - (ITGA6+ITGB4),1,LAMA3,1,False,2,ITGB4,2,True
LAMA4_ITGA6_ITGB4,LAMININ,LAMA4,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - (ITGA6+ITGB4),1,LAMA4,1,False,1,ITGA6,2,True
LAMA4_ITGA6_ITGB4,LAMININ,LAMA4,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - (ITGA6+ITGB4),1,LAMA4,1,False,2,ITGB4,2,True
LAMA5_ITGA6_ITGB4,LAMININ,LAMA5,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - (ITGA6+ITGB4),1,LAMA5,1,False,1,ITGA6,2,True
LAMA5_ITGA6_ITGB4,LAMININ,LAMA5,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - (ITGA6+ITGB4),1,LAMA5,1,False,2,ITGB4,2,True
LAMB1_ITGA6_ITGB4,LAMININ,LAMB1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - (ITGA6+ITGB4),1,LAMB1,1,False,1,ITGA6,2,True
LAMB1_ITGA6_ITGB4,LAMININ,LAMB1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - (ITGA6+ITGB4),1,LAMB1,1,False,2,ITGB4,2,True
LAMB2_ITGA6_ITGB4,LAMININ,LAMB2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGA6+ITGB4),1,LAMB2,1,False,1,ITGA6,2,True
LAMB2_ITGA6_ITGB4,LAMININ,LAMB2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGA6+ITGB4),1,LAMB2,1,False,2,ITGB4,2,True
LAMB3_ITGA6_ITGB4,LAMININ,LAMB3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGA6+ITGB4),1,LAMB3,1,False,1,ITGA6,2,True
LAMB3_ITGA6_ITGB4,LAMININ,LAMB3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGA6+ITGB4),1,LAMB3,1,False,2,ITGB4,2,True
LAMC1_ITGA6_ITGB4,LAMININ,LAMC1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGA6+ITGB4),1,LAMC1,1,False,1,ITGA6,2,True
LAMC1_ITGA6_ITGB4,LAMININ,LAMC1,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGA6+ITGB4),1,LAMC1,1,False,2,ITGB4,2,True
LAMC2_ITGA6_ITGB4,LAMININ,LAMC2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGA6+ITGB4),1,LAMC2,1,False,1,ITGA6,2,True
LAMC2_ITGA6_ITGB4,LAMININ,LAMC2,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGA6+ITGB4),1,LAMC2,1,False,2,ITGB4,2,True
LAMC3_ITGA6_ITGB4,LAMININ,LAMC3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGA6+ITGB4),1,LAMC3,1,False,1,ITGA6,2,True
LAMC3_ITGA6_ITGB4,LAMININ,LAMC3,ITGA6_ITGB4,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGA6+ITGB4),1,LAMC3,1,False,2,ITGB4,2,True
FN1_CD44,FN1,FN1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - CD44,1,FN1,1,False,1,CD44,1,False
COL1A1_CD44,COLLAGEN,COL1A1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - CD44,1,COL1A1,1,False,1,CD44,1,False
COL1A2_CD44,COLLAGEN,COL1A2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - CD44,1,COL1A2,1,False,1,CD44,1,False
COL2A1_CD44,COLLAGEN,COL2A1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - CD44,1,COL2A1,1,False,1,CD44,1,False
COL4A1_CD44,COLLAGEN,COL4A1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - CD44,1,COL4A1,1,False,1,CD44,1,False
COL4A2_CD44,COLLAGEN,COL4A2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - CD44,1,COL4A2,1,False,1,CD44,1,False
COL4A3_CD44,COLLAGEN,COL4A3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - CD44,1,COL4A3,1,False,1,CD44,1,False
COL4A4_CD44,COLLAGEN,COL4A4,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - CD44,1,COL4A4,1,False,1,CD44,1,False
COL4A5_CD44,COLLAGEN,COL4A5,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - CD44,1,COL4A5,1,False,1,CD44,1,False
COL4A6_CD44,COLLAGEN,COL4A6,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - CD44,1,COL4A6,1,False,1,CD44,1,False
COL6A1_CD44,COLLAGEN,COL6A1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - CD44,1,COL6A1,1,False,1,CD44,1,False
COL6A2_CD44,COLLAGEN,COL6A2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - CD44,1,COL6A2,1,False,1,CD44,1,False
COL6A3_CD44,COLLAGEN,COL6A3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - CD44,1,COL6A3,1,False,1,CD44,1,False
COL6A5_CD44,COLLAGEN,COL6A5,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - CD44,1,COL6A5,1,False,1,CD44,1,False
COL6A6_CD44,COLLAGEN,COL6A6,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - CD44,1,COL6A6,1,False,1,CD44,1,False
COL9A1_CD44,COLLAGEN,COL9A1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - CD44,1,COL9A1,1,False,1,CD44,1,False
COL9A2_CD44,COLLAGEN,COL9A2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - CD44,1,COL9A2,1,False,1,CD44,1,False
COL9A3_CD44,COLLAGEN,COL9A3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - CD44,1,COL9A3,1,False,1,CD44,1,False
LAMA1_CD44,LAMININ,LAMA1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMA1 - CD44,1,LAMA1,1,False,1,CD44,1,False
LAMA2_CD44,LAMININ,LAMA2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMA2 - CD44,1,LAMA2,1,False,1,CD44,1,False
LAMA3_CD44,LAMININ,LAMA3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMA3 - CD44,1,LAMA3,1,False,1,CD44,1,False
LAMA4_CD44,LAMININ,LAMA4,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMA4 - CD44,1,LAMA4,1,False,1,CD44,1,False
LAMA5_CD44,LAMININ,LAMA5,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMA5 - CD44,1,LAMA5,1,False,1,CD44,1,False
LAMB1_CD44,LAMININ,LAMB1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMB1 - CD44,1,LAMB1,1,False,1,CD44,1,False
LAMB2_CD44,LAMININ,LAMB2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - CD44,1,LAMB2,1,False,1,CD44,1,False
LAMB3_CD44,LAMININ,LAMB3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - CD44,1,LAMB3,1,False,1,CD44,1,False
LAMC1_CD44,LAMININ,LAMC1,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - CD44,1,LAMC1,1,False,1,CD44,1,False
LAMC2_CD44,LAMININ,LAMC2,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - CD44,1,LAMC2,1,False,1,CD44,1,False
LAMC3_CD44,LAMININ,LAMC3,CD44,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - CD44,1,LAMC3,1,False,1,CD44,1,False
COL1A1_SDC1,COLLAGEN,COL1A1,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - SDC1,1,COL1A1,1,False,1,SDC1,1,False
COL1A2_SDC1,COLLAGEN,COL1A2,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - SDC1,1,COL1A2,1,False,1,SDC1,1,False
COL2A1_SDC1,COLLAGEN,COL2A1,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - SDC1,1,COL2A1,1,False,1,SDC1,1,False
COL4A1_SDC1,COLLAGEN,COL4A1,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - SDC1,1,COL4A1,1,False,1,SDC1,1,False
COL4A2_SDC1,COLLAGEN,COL4A2,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - SDC1,1,COL4A2,1,False,1,SDC1,1,False
COL4A3_SDC1,COLLAGEN,COL4A3,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - SDC1,1,COL4A3,1,False,1,SDC1,1,False
COL4A4_SDC1,COLLAGEN,COL4A4,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - SDC1,1,COL4A4,1,False,1,SDC1,1,False
COL4A5_SDC1,COLLAGEN,COL4A5,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - SDC1,1,COL4A5,1,False,1,SDC1,1,False
COL4A6_SDC1,COLLAGEN,COL4A6,SDC1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - SDC1,1,COL4A6,1,False,1,SDC1,1,False
