gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl,log2FC_icm,fdr_icm,log2FC_nicm,fdr_nicm,gse,platform,technology,log_scale_branch,probe_collapse_method
ADH7,0.022263270722920656,0.6130737661715709,0.5404792988117398,0.7667164636042632,5.072099905399999,194,16,0.016170154875000262,0.8419786011746369,0.029915090625005396,0.6910250753767406,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PPME1,-0.03232368552064332,-0.6128108447802576,0.5406528255938808,0.7668756098904809,8.01396740347143,194,16,-0.031151233611108997,0.7871245871971021,-0.033796066988359366,0.7736544482984609,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MCHR1,0.025131021124321633,0.6125427788563803,0.540829776612367,0.7670395765408748,5.153229499595238,194,16,0.005845624275457281,0.95496006992903,0.04934989158574725,0.5308089934643937,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SV2B,-0.04005909142079235,-0.6124466982156562,0.5408932067900322,0.7670425216979335,6.5295374956428605,194,16,0.023791572206036764,0.8819272537746947,-0.12024364574273293,0.1936665141225992,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GPR32,0.028083218168129982,0.6122603923786829,0.5410162121855259,0.7670465655831626,5.444337498590479,194,16,0.026619892108796707,0.7858753400940085,0.02992088345203478,0.7657210223263549,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DNAJC8,0.024683439086963677,0.6121199553327844,0.5411089427608095,0.7670465655831626,7.98680622517143,194,16,0.027332463150466065,0.7528413351407947,0.021356757704930476,0.8229889447988564,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TK2,0.03152668844778912,0.611937926527389,0.5412291482704366,0.7670465655831626,6.474307151104762,194,16,0.059520291594902935,0.5753896557987429,-0.0036280689927306693,0.9799012330573412,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF324,0.028909915109502117,0.6118950789027187,0.5412574453083864,0.7670465655831626,6.990882975285712,194,16,0.03605317153242497,0.7089309354185621,0.019939314020344736,0.8620565255192202,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
QSER1,-0.02568706639883574,-0.6118465707145411,0.5412894815421372,0.7670465655831626,4.659301937609524,194,16,-0.010425134511546754,0.9239549804602574,-0.04485321342004989,0.5308089934643937,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ATP5S,0.03922623303734807,0.6118074440675754,0.5413153226250331,0.7670465655831626,6.804951895538095,194,16,0.03681151935648519,0.7963797327303624,0.042258664171517156,0.7567894549759009,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GC,0.02254976928414489,0.6117919803484178,0.541325535765497,0.7670465655831626,3.9011020645619054,194,16,0.02788132595138894,0.7179344444183454,0.01585432602761837,0.8491456358424592,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OPRM1,0.035824926660425596,0.6115611756043562,0.541477984172666,0.7671499399930597,5.724920651876189,194,16,0.046174186488418145,0.7238090216073767,0.022828181760164178,0.8488261779979341,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CD28,-0.026376296588269905,-0.6114921865064684,0.5415235562218825,0.7671499399930597,5.0009013295714295,194,16,-0.024318999432894426,0.8022179009666331,-0.028959879062499347,0.738173460093444,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PYCRL,-0.0316035035979563,-0.6114028433129657,0.5415825764180727,0.7671499399930597,4.987361728390476,194,16,-0.006915093175921916,0.960180956358602,-0.06260755389535153,0.46640147912842195,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HAUS3,-0.02473810082796086,-0.6108902162237172,0.5419212808398884,0.7675427498652188,3.9983690836666677,194,16,-0.02466455824768679,0.7778074542642636,-0.024830456626452328,0.7769141774469596,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FAXDC2,0.042052666791209614,0.6106969264884842,0.5420490194058383,0.7675959874028473,9.563506461833331,194,16,0.0548754783240673,0.7074886709605778,0.025949601145345648,0.8745535512690694,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ASIC2,0.02816041645619439,0.6106475323053804,0.5420816647560182,0.7675959874028473,5.7560180966666685,194,16,0.033800327555558965,0.7574785424747519,0.021077737401158595,0.811821515962674,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SGTA,0.041397877204890444,0.6100900696977988,0.5424501685393888,0.7680204660776723,7.986337624352377,194,16,0.01840362486575014,0.9153471326168989,0.07027438014242875,0.5544692593635697,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TMEM258,-0.04141514879705668,-0.6099654491682956,0.5425325645998419,0.7680204660776723,9.536090178423803,194,16,-0.031269541618054404,0.8431215580399969,-0.0541561438590141,0.6720661795007012,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UBL5,0.04451308945297585,0.6099152906033449,0.5425657299950409,0.7680204660776723,8.667624567533336,194,16,0.04457665232637233,0.7909249822114367,0.0444332663096003,0.7713669665642228,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TRIM3,-0.03159673872874023,-0.6096700793869445,0.5427278809967201,0.7681630214220531,5.978029920028572,194,16,-0.02818351101157612,0.8330732436543298,-0.03588311772237734,0.6884418514492213,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AKAP5,0.021488488132734226,0.6089483174228669,0.5432053021493125,0.7687047803640688,4.911951087614286,194,16,0.02579113908797005,0.7259821560380332,0.016085159026168996,0.8488170403991452,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HSPBAP1,0.03237038846713092,0.6089055146027026,0.5432336213819027,0.7687047803640688,5.085113960842857,194,16,0.03854050532175518,0.7483264173752989,0.02462186962646443,0.8261786121760969,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GPSM3,0.03632796406312497,0.608672853087183,0.5433875680077954,0.7688356015429446,7.463315994057143,194,16,0.06433863781945982,0.6052912314885759,0.0011517691133799107,0.9949508956745206,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PON3,-0.028204456452327102,-0.608446126587976,0.5435376086108762,0.7689608671328702,6.218695102390482,194,16,-0.03374841360648445,0.7540786775386532,-0.021242277700562435,0.8426403221392609,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DOK4,0.029557123607570138,0.6076227249181055,0.5440826850054814,0.7696449115114877,6.065421222347621,194,16,0.0325135039004763,0.7666553969784375,0.025844459984017343,0.8040628569881851,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PRRG2,-0.035086379840219825,-0.6072930158880809,0.5443010228929844,0.7697840894571832,5.115281699147619,194,16,-0.03113064970371243,0.8258240323499767,-0.04005404094185435,0.7049368404588057,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KDM4B,-0.038907016077315386,-0.607288189395372,0.5443042193890177,0.7697840894571832,7.187004270004763,194,16,-0.013901716740742063,0.935501730599824,-0.07030901989535791,0.5054334066748493,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TLR3,0.02540480129960812,0.606941200451379,0.5445340483087194,0.7699753013586897,3.7442399013285725,194,16,0.0323503453402782,0.7004281808866378,0.016682490178787833,0.8738023839350798,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NR2C1,0.029158033769956515,0.606898100344339,0.5445625991532183,0.7699753013586897,6.072113350604764,194,16,0.037842371252297856,0.7134863959225654,0.01825212158284685,0.8753219331426453,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BORCS8,-0.03884609680346551,-0.6066446595713633,0.5447305013141432,0.7701256052730316,4.965734675247618,194,16,-0.01625201884492687,0.9235194182736175,-0.06722005517005637,0.5667038127504883,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CLCA1,0.030785351182966346,0.6063511491430934,0.5449249816066336,0.7703134464095582,6.10709970586667,194,16,0.051556993388889805,0.6286026924096796,0.004700033063947132,0.9714563731120129,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IRS1,0.05380201958633946,0.6061796938029539,0.5450386041442444,0.7703869563608077,5.864873014219047,194,16,0.03415431745834109,0.8724947050381653,0.07847587807267123,0.6518441386877614,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CD5L,0.020111539605015563,0.6059494122400105,0.5451912291425227,0.7705155716413994,4.389547071138095,194,16,0.005689972650473486,0.9458743268658344,0.038222344617728075,0.5484800398418483,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RAC1,-0.027494068382758967,-0.6054823118994673,0.545500877449344,0.7708660528847856,10.129521323404767,194,16,-0.014663166356523425,0.903734141767888,-0.04360729418314096,0.5644060269273263,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
C7,0.08449738240012407,0.6052888058153604,0.5456291814725347,0.7708961001620821,8.736529323785712,194,16,0.09822231032174789,0.753568147771308,0.06726142640550006,0.8194816528925422,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SEC16A,-0.053062883562544585,-0.6051528529399156,0.5457193339114144,0.7708961001620821,6.219503035866666,194,16,-0.058739612451390075,0.7456686651662877,-0.045933968213640416,0.8169459624555775,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SND1-IT1,-0.027936699414294535,-0.6051113219768784,0.5457468752140375,0.7708961001620821,5.997232076204765,194,16,-0.024372611243065317,0.8167790103912042,-0.032412531071225575,0.7265285431034303,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KIF20A,0.03363144738337332,0.6050782799027413,0.5457687875967516,0.7708961001620821,4.3848042482047624,194,16,0.056023882446768924,0.6434268199899543,0.005510714978203229,0.9658809924517178,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PDHA1,0.05349773115080674,0.6049476854907879,0.5458553976808685,0.7709163582461399,10.46160536441429,194,16,0.05173591695827651,0.8256078429265091,0.05571024199708483,0.6705246315959026,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CSF3,0.03224881359278417,0.6048707016072057,0.5459064565312011,0.7709163582461399,6.844961396628575,194,16,0.036671750814816904,0.7484772279628135,0.026694427313951694,0.8337491499365779,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GS1-600G8.3,0.021867510439438645,0.6047665814388242,0.5459755170656451,0.770926803066941,4.4275050497809545,194,16,0.025161547745350232,0.7515395749727678,0.017730812427323314,0.8223236798526872,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IDE,0.05590058079834041,0.6045052830814664,0.5461488495170089,0.771083759925348,7.352263362490472,194,16,0.08673825757638372,0.650414536648921,0.017174196007286712,0.9388619161983847,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MLNR,-0.02233177126290278,-0.6044130655672676,0.5462100286273301,0.771083759925348,4.107770813523812,194,16,-0.016289844462966236,0.8482634796362739,-0.029919307244188606,0.6943631339566042,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
P2RY4,-0.031478696411115864,-0.603716056438897,0.5466725502820411,0.771649567983073,5.639914044333335,194,16,-0.04087764990277722,0.7251357418819174,-0.019675359468023998,0.8643160348610469,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LARS,0.045452100466489904,0.6036098608211291,0.546743036764885,0.7716619378679829,7.817620914038097,194,16,0.042824721120371716,0.8088301079772685,0.048751600110479486,0.748407000231412,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PYY,0.044873691390518396,0.6034687968738026,0.5468366738275557,0.7717069755268204,5.608984885099996,194,16,0.02006481820832781,0.9042836421114193,0.07602902050291091,0.6066937162411987,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC9A8,0.028481212243532672,0.6033636777590925,0.5469064562112919,0.7717183426132699,5.430215548995238,194,16,0.0320067503842642,0.7439302894802968,0.02405379225291517,0.8328364923095295,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ALPPL2,0.026504469741588547,0.603190297209886,0.5470215630366045,0.7717936554659328,6.672899350633333,194,16,0.017921391548601135,0.8561250514382983,0.037283219100300156,0.6859459406597512,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PFKFB2,0.026530111557965606,0.6029574051434231,0.5471761983812939,0.7719247158838791,6.859844923600002,194,16,0.05065890404168066,0.5069103161611889,-0.0037711627238200193,0.9782216315041269,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYO3A,0.0265694291179302,0.6024607199448386,0.5475060594681425,0.7723029172369081,5.095877022223808,194,16,0.026037795372682193,0.7839369240245256,0.02723706219331481,0.7824999238613723,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IL2RA,0.03937811983247097,0.6023201462471204,0.5475994359629607,0.7723474896670729,6.173289368380953,194,16,0.04950281394444533,0.7556821535317897,0.026663387691889653,0.824163988179592,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF41,0.0209860964342747,0.6020632453874326,0.5477701036073346,0.772501053051201,3.8381103921285704,194,16,0.021294845393511497,0.7857022861824434,0.020598365183143116,0.7726682226508731,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CST7,0.0304462287493388,0.6018840183557331,0.5478891856672542,0.7725818406510278,5.6437445723952395,194,16,0.03777803260416019,0.7535659591708397,0.02123884716424715,0.8219615797365631,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RPL37,0.045633813485797585,0.6015567674271001,0.5481066510339992,0.7727479091232642,10.556805583380953,194,16,0.05647438622685884,0.7441105331312493,0.03202007097383023,0.8348351439289353,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC6A4,0.035922759601798256,0.6015207684556104,0.5481305757562875,0.7727479091232642,6.083200522566669,194,16,0.03225579890278963,0.8228806739211382,0.040527780014529724,0.7023144713358509,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PAFAH1B3,-0.03133732965521801,-0.6011746664855755,0.5483606197688273,0.7729850567538482,5.796495649976186,194,16,-0.01256962384026413,0.9296778189790581,-0.054906076492727204,0.5472420094630845,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
C1QBP,-0.0659253750019115,-0.6009627598227182,0.5485014917237747,0.7730964655615142,7.0090997134,194,16,-0.08762177255786245,0.7115121301740828,-0.038678736210752435,0.8736530922473944,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TTK,-0.023030266782185168,-0.6007810371422012,0.5486223122117094,0.7731795904938328,3.8538857330857113,194,16,-0.008299296773146583,0.936500024961789,-0.0415296244680278,0.48858825674416495,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DLEC1,0.04090837199609106,0.6003791397286949,0.5488895654762461,0.7734690427844938,7.102039551528573,194,16,0.06026802527313026,0.6510148770157854,0.0165962492761768,0.9228299940702855,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UBXN2B,-0.033570178768029584,-0.600268283794715,0.5489632937066852,0.7734857543019248,5.350756371138093,194,16,-0.05321994101849663,0.6542501339676544,-0.008893733151171188,0.9468915907697597,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OR7E19P,0.02797149952899644,0.599831227144978,0.5492540199373742,0.7737535394916372,4.549627638347618,194,16,0.03484279040510559,0.7515774822767415,0.019342436568311153,0.8426403221392609,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CDYL,-0.03998651945814614,-0.5996635809736527,0.5493655569824416,0.7737535394916372,7.064542851938092,194,16,-0.027373978826392444,0.86915223065941,-0.055825523972401044,0.6387578323895348,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EMILIN2,0.022536808811841825,0.5996311192168096,0.5493871554854982,0.7737535394916372,6.204366324366668,194,16,0.01854216003702777,0.8396784396839274,0.02755334448256204,0.6938649138911103,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SUPT16H,0.026121768952298903,0.5995786158781914,0.5494220895926928,0.7737535394916372,7.516328096061903,194,16,0.010072037495383265,0.9328193732456829,0.04627724566569994,0.5554536298175533,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LOC101926913,-0.019008963842793627,-0.5995009832032572,0.5494737460088749,0.7737535394916372,3.6768537984142875,194,16,-0.022072246185191303,0.7495889998724663,-0.01516205113371516,0.8389098973474696,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYO5A,0.03719802244971779,0.5994244244243723,0.5495246902212643,0.7737535394916372,4.432933038780954,194,16,0.06894621704166956,0.6186440758627215,-0.0026718033168566233,0.9851697674896747,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NRL,0.03875539576098294,0.5989343503416,0.5498508538651377,0.7741256052952648,7.028909561890476,194,16,0.050894190886593166,0.7182358590468854,0.023511327463663922,0.8745535512690694,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ST3GAL4,0.04719946561534635,0.5985451002443386,0.5501099836025378,0.7742653905858287,7.609709398166669,194,16,0.05459584330786766,0.7559261909307364,0.03791099130377224,0.8252347611952491,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AIM1L,-0.025328044199749197,-0.5985316929443814,0.550118910126028,0.7742653905858287,6.255796481423812,194,16,-0.01056780686572524,0.92642221979722,-0.04386415620058954,0.5389170364581124,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OPLAH,-0.04947827616944802,-0.5985061219029266,0.5501359354162467,0.7742653905858287,6.007782698690471,194,16,-0.07926287043748749,0.6351833088148875,-0.012074367088670605,0.9551923617529819,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ADGRE3,0.03315621953475432,0.5981907056651918,0.5503459621589981,0.7744144733458272,4.914043745504762,194,16,0.039862217060186875,0.7486782981600758,0.02473473427034105,0.8357385819661066,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CORO2A,-0.021792328786733265,-0.5981609928438708,0.5503657491343525,0.7744144733458272,5.079192202433333,194,16,-0.017830145942134206,0.8359105537814523,-0.026768093289231132,0.7023144713358509,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DNAJA2,-0.06719324669332627,-0.5977399509451492,0.5506461759555871,0.7747218649332377,6.355493050519048,194,16,-0.12502135935185332,0.5569591572313997,0.005428104087224154,0.9858961888291453,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PMS2P4,-0.025048735535454777,-0.597534258483234,0.5507831991889708,0.7748274509126266,4.372051854990474,194,16,-0.03996833221528292,0.6407462995187256,-0.00631249784447196,0.9535033229581976,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COIL,0.03520248009404965,0.5972759350769413,0.550955306762048,0.7748568629731993,4.92111056474762,194,16,0.04403140025462512,0.7404825166548139,0.024114998962219768,0.8411111216804228,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CALR,0.037843454744861095,0.5972363091265898,0.5509817098472021,0.7748568629731993,9.554043506157136,194,16,0.05300220453708331,0.7017418439193536,0.018806885238358807,0.9075800102926828,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FMNL1,0.03733590348261976,0.5971740956307253,0.5510231644575998,0.7748568629731993,6.780591265404757,194,16,0.0621142720162293,0.6531402255949809,0.006218882533424012,0.9671916437382603,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF669,0.03757660312818654,0.5971307899442462,0.5510520211721897,0.7748568629731993,6.008274504404763,194,16,0.032993365048607816,0.7858753400940085,0.04333229746074094,0.7835949274490877,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TREH,-0.023802665329265473,-0.596950989782255,0.5511718388916788,0.7748779821455268,4.861093619514286,194,16,-0.0016408469282668868,0.9879440746205722,-0.051633786111918926,0.4488332245860565,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DMP1,0.02294625002253058,0.5969222365610961,0.5511910010574445,0.7748779821455268,3.4967584721190477,194,16,0.017916068243053362,0.8431215580399969,0.029263222489817407,0.672700452168547,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ADCYAP1R1,-0.023208881778306153,-0.5967618065834995,0.5512979233359224,0.7749411555594449,5.171407620976189,194,16,-0.027899047250022072,0.7507530803400924,-0.017318906534877426,0.8396129031839016,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GPR25,0.046072856990975915,0.5962609038355117,0.551631827656028,0.7753233400062577,4.38671403895238,194,16,0.049852377245374904,0.7528413351407947,0.041326482718018503,0.8183959330308548,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CYP27B1,-0.02869220385628621,-0.5960881837989535,0.551746986909372,0.7753980249933642,5.639153985880955,194,16,-0.027040840294002035,0.8121677901492419,-0.03076600926019078,0.7312557379940795,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
XAF1,0.03844795853157225,0.5953304120872401,0.5522523636805211,0.7759676173375459,4.7579733947000005,194,16,0.05155290542359005,0.7012457028206679,0.02199058336482857,0.8846074763247305,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TEK,0.03821570611145476,0.5952943433852146,0.552276424497639,0.7759676173375459,7.508233342452379,194,16,0.04089443910879395,0.7862829119635062,0.034851715835742134,0.7867313163657531,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MTX1,0.029519073521261284,0.5940906949532755,0.5530796549296353,0.776904471732766,6.986805241690482,194,16,0.016398476747691428,0.8906683954539492,0.04599610202759545,0.6306906589371983,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TRAM1,0.04720663451803892,0.5940160323768107,0.5531294984805686,0.776904471732766,8.46087449830476,194,16,0.044833724824092536,0.8177919900544387,0.05018656762209776,0.7325087807089267,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PIGC,0.02846888413017172,0.594015827149994,0.5531296354897897,0.776904471732766,7.152374157166673,194,16,0.04347323937501421,0.6608944629711253,0.009626205450599563,0.936459426082105,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FNDC11,-0.03177229159598795,-0.5936307546081678,0.553386739042237,0.7771782758375699,4.908790292242857,194,16,-0.04367430746063605,0.7190901996323593,-0.016825573998540577,0.8846074763247305,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CLPB,-0.028140490863434908,-0.59279691388287,0.553943676196915,0.7778730584986893,5.246760529785714,194,16,-0.015227192870360997,0.8978750735875384,-0.044357190668605835,0.6141302751209379,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HIST1H4J,0.033977882301533854,0.5926133380992202,0.5540663268560598,0.7779579086202224,5.529548227519049,194,16,0.05198525937961236,0.6764302091739791,0.011363966901149988,0.936459426082105,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IRAK4,-0.02708001132406804,-0.5922140612413069,0.554333137934304,0.7782451308764368,5.281486551071428,194,16,-0.025287118270844917,0.775078001460699,-0.029331551437507274,0.7975743113379644,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PTGER2,0.03202033182023023,0.5917585697316459,0.5546375909331808,0.7785851293337779,3.964916917928572,194,16,0.051133424414354756,0.6357133754036224,0.008017843446216234,0.9550913948007228,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LINC00260,-0.025640728809299827,-0.5915110741059828,0.554803052874046,0.7786607514569706,4.41678135452857,194,16,-0.014815587675921572,0.89088460406393,-0.03923509209302135,0.6353558452954057,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
E2F6,-0.02704899545170908,-0.5914916685996202,0.5548160273539189,0.7786607514569706,6.332868265704765,194,16,-0.023571551331022313,0.8262214639687896,-0.03141601830086813,0.7320205131445862,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KCNA10,-0.0281068118962648,-0.5912153692278941,0.5550007767235848,0.7787247739898916,5.51882040042381,194,16,-0.005423154900462022,0.9661790764848399,-0.056593264867718165,0.498214580419228,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RASAL1,0.03342291472159877,0.590863197524598,0.5552363025039215,0.7787247739898916,7.626962772433334,194,16,0.040684980666661395,0.7610497542759196,0.024303110976762157,0.829606960656957,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CTRC,0.031766635915574486,0.5907707984879828,0.5552981053760159,0.7787247739898916,6.124269259985714,194,16,0.03243376136805864,0.7999784292190242,0.030928850463649935,0.7642170175404811,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AKAP10,0.02924899463470167,0.5906861928433813,0.5553546984559038,0.7787247739898916,6.324773948242856,194,16,0.025157992905098153,0.8225492505622413,0.034386531690395294,0.7458833816150023,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GOLIM4,0.0368353760573387,0.5906451428961091,0.5553821579645144,0.7787247739898916,5.9949911491523755,194,16,0.037759770432881305,0.7871245871971021,0.03567450870204564,0.7913526030020087,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NOL8,0.045082940476167906,0.5906294483538544,0.5553926566786667,0.7787247739898916,5.901151697585714,194,16,0.031649114465283165,0.8736111580729544,0.061953326629353454,0.60043238450529,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NAA35,0.029329701831816185,0.5906161816532627,0.5554015313874584,0.7787247739898916,5.242835674195238,194,16,0.03256494852084548,0.7485327932972256,0.025266833896816016,0.831892269282055,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
THSD4,0.04180970120684129,0.5906098709266552,0.5554057529484484,0.7787247739898916,5.742036820099996,194,16,0.03235774739582448,0.8470913176131664,0.053679596690418566,0.6884418514492213,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BMP8A,0.028664020688101845,0.5905520941238714,0.555444403478243,0.7787247739898916,7.28388468955238,194,16,0.04289712557405676,0.6777981836732118,0.010789888970948826,0.927398566595652,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
